0,0,0.5,0.2,0.85,0,0,0,1
0.73,0.2,0.07,0.72,0.26,0,1,0,0
0.64,0.55,0.15,0.18,0.63,0,0,1,0
0.45,0.04,0.18,0.55,0.07,1,0,0,0
0.29,0.25,0.29,0.29,0.57,0,0,1,0
0.325,0.25,0.38,0.31,0.79,0,0,0,1
0.32,0.2,0.06,0.26,0.24,1,0,0,0
0.09,0.61,0.53,0.75,0.01,0,1,0,0
0.2,0.68,0.73,0.48,0.28,0,1,0,0
0.36,0.29,0.37,0.48,0.13,1,0,0,0
0.37,0.06,0.32,0.78,0.1,0,1,0,0
0.41,0.49,0.34,0.21,0.92,0,0,0,1
0.23,0.7,0.19,0.51,0.45,0,0,1,0
0.258,0.28,0.64,0.29,0.56,0,0,1,0
0.64,0.09,0.33,0.65,0.5,0,0,1,0
0.73,0.43,0.32,0.12,0.65,0,0,1,0
0.77,0.267,0.59,0.78,0.28,0,0,1,0
0.42,0.21,0.87,0.56,0.48,0,0,1,0
0.08,0.325,0.62,0.94,0.56,0,0,0,1
0.05,0.07,0.7,0.01,0.05,1,0,0,0
0.299,0.295,0.8,0.37,0.84,0,0,0,1
0.51,0.255,0.55,0.17,0.64,0,0,1,0
0.38,0.39,0.79,0.33,0.3,0,1,0,0
0.6,0.251,0.39,0.29,0.3,0,1,0,0
0.55,0.1,0.34,0.3,0.1,1,0,0,0
