0.27,0.12,0.37,0.29,0.58,0,0,1,0
0.43,0.38,0.62,0.33,0.49,0,0,1,0
0.1,0.6,0.33,0.42,0.26,0,1,0,0
0.64,0.55,0.15,0.18,0.63,0,0,1,0
0.32,0.28,0.72,0.89,0.58,0,0,0,1
0.18,0.18,0.55,0.3,0.81,0,0,0,1
0.45,0.04,0.18,0.55,0.07,1,0,0,0
0.33,0.34,0.1,0.49,0.12,1,0,0,0
0.46,0.78,0.38,0.24,0.89,0,0,0,1
0.325,0.25,0.38,0.31,0.79,0,0,0,1
0.09,0.51,0.02,0.18,0.67,0,0,1,0
0.29,0.06,0.19,0.55,0.51,0,0,1,0
0.62,0.62,0.24,0.65,0.25,0,0,1,0
0.295,0.59,0.29,0.31,0.55,0,0,1,0
0.76,0.258,0.07,0.83,0.34,0,0,1,0
0.1,0.1,0.43,0.29,0.56,0,0,1,0
0.4,0.42,0.58,0.75,0.16,0,1,0,0
0.55,0.1,0.34,0.3,0.1,1,0,0,0
0,0,0,0,0,1,0,0,0
0.299,0.7,0.95,0.22,0.66,0,0,0,1
0.06,0.35,0.12,0.43,0.29,0,1,0,0
0.37,0.6,0.77,0.4,0.5,0,0,1,0
0.52,0.85,0.06,0.27,0.25,0,1,0,0
0.23,0.7,0.19,0.51,0.45,0,0,1,0
0.44,0.32,0.55,0.33,0.52,0,0,1,0
0.255,0.18,0.5,0.4,0.1,1,0,0,0
