0.35,0.38,0.32,0.6,0.16,0,1,0,0
0.38,0.36,0.46,0.49,0.78,0,0,0,1
0.42,0.21,0.87,0.56,0.48,0,0,1,0
0.66,0.38,0.55,0.15,0.62,0,0,1,0
0.59,0.18,0.31,0.55,0.09,1,0,0,0
0.248,0.3,0.31,0.2,0.03,1,0,0,0
0.43,0.45,0.27,0.27,0.89,0,0,0,1
0.1,0.1,0.43,0.29,0.56,0,0,1,0
0.38,0.1,0.4,0.48,0.26,0,1,0,0
0.276,0.255,0.81,0.27,0.33,0,1,0,0
0.2,0.49,0.6,0.2,0.78,0,0,0,1
0.4,0.42,0.58,0.75,0.16,0,1,0,0
0.312,0.8,0.67,0.92,0.5,0,0,0,1
0.325,0.25,0.38,0.31,0.79,0,0,0,1
0.45,0.65,0.19,0.99,0.55,0,0,0,1
0.42,0.36,0.63,0.04,0.25,0,1,0,0
0.37,0.6,0.77,0.4,0.5,0,0,1,0
0.28,0.65,0.4,0.65,0.13,0,1,0,0
0.77,0.29,0.74,0.82,0.68,0,0,0,1
0.329,0.55,0.02,0.4,0.79,0,0,0,1
0.295,0.2,0.86,0.44,0.28,0,1,0,0
0.12,0.28,0.2,0.78,0.2,0,1,0,0
0.29,0.3,0.52,0.09,0.67,0,0,1,0
0.55,0.1,0.27,0.25,0.29,0,1,0,0
0.31,0.1,0.41,0.42,0.75,0,0,0,1
0.465,0.258,0.73,0.18,0.59,0,0,1,0
