0.58,0.348,0.06,0.29,0.31,0,1,0,0
0.1,0.25,0.1,0.08,0.33,0,1,0,0
0.09,0.15,0.4,0.1,0.66,0,0,1,0
0.68,0.27,0.78,0.31,0.57,0,0,1,0
0.2,0.14,0.35,0.72,0.25,0,1,0,0
0.66,0.38,0.55,0.15,0.62,0,0,1,0
0.49,0.9,0.52,0.9,0.47,0,0,0,1
0.29,0.15,0.33,0.66,0.08,1,0,0,0
0.2,0.29,0.25,0.49,0.56,0,0,1,0
0.6,0.19,0.55,0.08,0.1,1,0,0,0
0.265,0.6,0.28,0.66,0.07,1,0,0,0
0.1,0.6,0.33,0.42,0.26,0,1,0,0
0.325,0.25,0.38,0.31,0.79,0,0,0,1
0.305,0.255,0.63,0.4,0.54,0,0,1,0
0.73,0.43,0.32,0.12,0.65,0,0,1,0
0.365,0.68,0.1,0.63,0.18,0,1,0,0
0.58,0.35,0.51,0.27,0.3,0,1,0,0
0.27,0.31,0.32,0.41,0.28,0,1,0,0
0.2,0.49,0.6,0.2,0.78,0,0,0,1
0.58,0.58,0.31,0.29,0.29,0,1,0,0
0.3,0.27,0.31,0.31,0.54,0,0,1,0
0.88,0.335,0.19,0.55,0.78,0,0,0,1
0.28,0.16,0.69,0.33,0.78,0,0,0,1
0.91,0.58,0.26,0.89,0.88,0,0,0,1
0.64,0.09,0.33,0.65,0.5,0,0,1,0
