0.62,0.67,0.39,0.1,0.66,0,0,1,0
0.315,0.32,0.29,0.29,0.62,0,0,1,0
0.334,0.295,0.33,0.32,0.3,0,1,0,0
0.1,0.6,0.33,0.42,0.26,0,1,0,0
0.28,0.16,0.69,0.33,0.78,0,0,0,1
0.1,0.25,0.1,0.08,0.33,0,1,0,0
0.08,0.325,0.62,0.94,0.56,0,0,0,1
0.45,0.04,0.18,0.55,0.07,1,0,0,0
0.1,0.1,0.43,0.29,0.56,0,0,1,0
0.27,0.12,0.37,0.29,0.58,0,0,1,0
0.46,0.64,0.22,0.22,0.6,0,0,1,0
0.6,0.251,0.39,0.29,0.3,0,1,0,0
0.1,0.1,0.7,0.15,0.9,0,0,0,1
0.29,0.3,0.56,0.25,0.67,0,0,1,0
0.258,0.25,0.295,0.33,0.77,0,0,0,1
0.275,0.1,0.72,0.1,0.3,0,1,0,0
0.44,0.08,0.8,0.22,0.56,0,0,1,0
0.09,0.61,0.53,0.75,0.01,0,1,0,0
0.38,0.36,0.46,0.49,0.78,0,0,0,1
0.17,0.36,0.8,0.14,0.66,0,0,1,0
0.54,0.82,0.71,0.29,0.77,0,0,0,1
0.32,0.27,0.52,0.81,0.3,0,0,1,0
0.245,0.26,0.38,0.49,0.27,0,1,0,0
0.4,0.61,0.71,0.88,0.67,0,0,0,1
0.64,0.55,0.15,0.18,0.63,0,0,1,0
0.312,0.8,0.67,0.92,0.5,0,0,0,1
