0.71,0.475,0.13,0.23,0.59,0,0,1,0
0.44,0.55,0.11,0.26,0.83,0,0,0,1
0.1,0.27,0.31,0.29,0.65,0,0,1,0
0.04,0.28,0.55,0.25,0.1,1,0,0,0
0.7,0.18,0.88,0.09,0.66,0,0,1,0
0.2,0.68,0.73,0.48,0.28,0,1,0,0
0.1,0.39,0.75,0.31,0.62,0,0,1,0
0.12,0.28,0.2,0.78,0.2,0,1,0,0
0.06,0.77,0.72,0.19,0.56,0,0,1,0
0.23,0.7,0.19,0.51,0.45,0,0,1,0
0.3,0.27,0.31,0.31,0.54,0,0,1,0
0.37,0.55,0.41,0.29,0.3,0,1,0,0
0.31,0.1,0.41,0.42,0.75,0,0,0,1
0.19,0.38,0.38,0.49,0.45,0,0,1,0
0.91,0.58,0.26,0.89,0.88,0,0,0,1
0.32,0.255,0.55,0.78,0.34,0,0,1,0
0.52,0.85,0.06,0.27,0.25,0,1,0,0
0.245,0.1,0.71,0.26,0.2,1,0,0,0
0.2,0.52,0.36,0.84,0.25,0,0,1,0
0.3,0.08,0.4,0.02,0.67,0,0,1,0
0.08,0.08,0.08,0.98,0.24,0,1,0,0
0.41,0.49,0.34,0.21,0.92,0,0,0,1
0.255,0.18,0.5,0.4,0.1,1,0,0,0
0.4,0.12,0.41,0.1,0.65,0,0,1,0
0.66,0.38,0.55,0.15,0.62,0,0,1,0
0.18,0.51,0.58,0.33,0.82,0,0,0,1
