0.09,0.3,0.68,0.18,0.85,0,0,0,1
0.2,0.49,0.6,0.2,0.78,0,0,0,1
0.78,0.21,0.68,0.65,0.75,0,0,0,1
0.06,0.06,0.51,0.41,0.3,0,1,0,0
0.88,0.335,0.19,0.55,0.78,0,0,0,1
0.18,0.33,0.61,0.64,0.25,0,0,1,0
0.6,0.19,0.55,0.08,0.1,1,0,0,0
0.1,0.1,0.52,0.78,0.34,0,0,1,0
0.61,0.78,0.69,0.92,0.58,0,0,0,1
0.39,0.15,0.81,0.22,0.29,0,1,0,0
0.58,0.348,0.06,0.29,0.31,0,1,0,0
0.31,0.1,0.41,0.42,0.75,0,0,0,1
0.36,0.29,0.37,0.48,0.13,1,0,0,0
0.255,0.18,0.5,0.4,0.1,1,0,0,0
0.24,0.58,0.76,0.8,0.28,0,0,1,0
0.299,0.7,0.95,0.22,0.66,0,0,0,1
0.276,0.255,0.81,0.27,0.33,0,1,0,0
0.38,0.1,0.4,0.48,0.26,0,1,0,0
0.91,0.58,0.26,0.89,0.88,0,0,0,1
0.29,0.29,0.4,0.78,0.18,0,1,0,0
0.59,0.18,0.31,0.55,0.09,1,0,0,0
0.62,0.37,0.81,0.13,0.64,0,0,1,0
0.295,0.59,0.29,0.31,0.55,0,0,1,0
0.365,0.57,0.59,0.55,0.25,0,1,0,0
0.265,0.6,0.28,0.66,0.07,1,0,0,0
0.08,0.325,0.62,0.94,0.56,0,0,0,1
