0.1,0.1,0.52,0.78,0.34,0,0,1,0
0.08,0.58,0.6,0.64,0.1,0,1,0,0
0.6,0.251,0.39,0.29,0.3,0,1,0,0
0.68,0.63,0.65,0.09,0.66,0,0,1,0
0.78,0.21,0.68,0.65,0.75,0,0,0,1
0.41,0.49,0.34,0.21,0.92,0,0,0,1
0.2,0.29,0.25,0.49,0.56,0,0,1,0
0.55,0.17,0.71,0.48,0.11,1,0,0,0
0.09,0.3,0.68,0.18,0.85,0,0,0,1
0.29,0.3,0.52,0.09,0.67,0,0,1,0
0.12,0.12,0.75,0.35,0.8,0,0,0,1
0.265,0.6,0.28,0.66,0.07,1,0,0,0
0.58,0.58,0.31,0.29,0.29,0,1,0,0
0.37,0.06,0.32,0.78,0.1,0,1,0,0
0.25,0.1,0.03,0.09,0.15,1,0,0,0
0.1,0.256,0.7,0.76,0.16,0,1,0,0
0.45,0.65,0.19,0.99,0.55,0,0,0,1
0.15,0.295,0.75,0.65,0.24,0,1,0,0
0.09,0.15,0.4,0.1,0.66,0,0,1,0
0.4,0.12,0.41,0.1,0.65,0,0,1,0
0.77,0.267,0.59,0.78,0.28,0,0,1,0
0.78,0.61,0.71,0.19,0.6,0,0,1,0
0.05,0.07,0.7,0.01,0.05,1,0,0,0
0.54,0.82,0.71,0.29,0.77,0,0,0,1
0.61,0.33,0.36,0.28,0.28,0,1,0,0
0.27,0.28,0.18,0.48,0.26,0,1,0,0
