0.41,0.49,0.34,0.21,0.92,0,0,0,1
0.1,0.256,0.7,0.76,0.16,0,1,0,0
0.258,0.31,0.88,0.4,0.3,0,1,0,0
0.09,0.51,0.02,0.18,0.67,0,0,1,0
0.59,0.18,0.31,0.55,0.09,1,0,0,0
0.62,0.14,0.52,0.81,0.15,0,1,0,0
0.13,0.39,0.85,0.38,0.77,0,0,0,1
0.08,0.08,0.1,0.24,0.9,0,0,0,1
0.43,0.38,0.62,0.33,0.49,0,0,1,0
0.52,0.288,0.32,0.5,0.3,0,1,0,0
0.09,0.55,0.12,0.78,0.05,0,1,0,0
0.2,0.45,0.28,0.31,0.78,0,0,0,1
0.18,0.32,0.04,0.19,0.82,0,0,0,1
0.55,0.17,0.71,0.48,0.11,1,0,0,0
0.88,0.335,0.19,0.55,0.78,0,0,0,1
0.09,0.61,0.53,0.75,0.01,0,1,0,0
0.66,0.9,0.76,0.87,0.74,0,0,0,1
0.295,0.25,0.73,0.77,0.19,0,1,0,0
0.06,0.29,0.35,0.76,0.25,0,1,0,0
0.365,0.68,0.1,0.63,0.18,0,1,0,0
0.46,0.78,0.38,0.24,0.89,0,0,0,1
0.18,0.31,0.32,0.42,0.28,0,1,0,0
0.495,0.276,0.58,0.77,0.83,0,0,0,1
0.42,0.7,0.72,0.3,0.8,0,0,0,1
0.325,0.61,0.46,0.32,0.81,0,0,0,1
0.31,0.1,0.41,0.42,0.75,0,0,0,1
