0.42,0.21,0.87,0.56,0.48,0,0,1,0
0.37,0.06,0.32,0.78,0.1,0,1,0,0
0.62,0.62,0.24,0.65,0.25,0,0,1,0
0.58,0.295,0.62,0.28,0.3,0,1,0,0
0.29,0.29,0.4,0.78,0.18,0,1,0,0
0.12,0.28,0.2,0.78,0.2,0,1,0,0
0.64,0.55,0.15,0.18,0.63,0,0,1,0
0.34,0.4,0.38,0.2,0.61,0,0,1,0
0.66,0.38,0.55,0.15,0.62,0,0,1,0
0,0,0,0,0,1,0,0,0
0.365,0.68,0.1,0.63,0.18,0,1,0,0
0.258,0.31,0.88,0.4,0.3,0,1,0,0
0.1,0.6,0.33,0.42,0.26,0,1,0,0
0.62,0.14,0.52,0.81,0.15,0,1,0,0
0.329,0.55,0.02,0.4,0.79,0,0,0,1
0.32,0.27,0.52,0.81,0.3,0,0,1,0
0.18,0.72,0.37,0.29,0.55,0,0,1,0
0.39,0.05,0.02,0.06,0.34,0,1,0,0
0.28,0.1,0.12,0.28,0.32,0,1,0,0
0.09,0.33,0.31,0.26,0,1,0,0,0
0.305,0.55,0.5,0.11,0.333,0,1,0,0
0.285,0.64,0.18,0.61,0.45,0,0,1,0
0.09,0.6,0.66,0.19,0.59,0,0,1,0
0.523,0.41,0.55,0.6,0.22,0,1,0,0
0.44,0.33,0.59,0.53,0.85,0,0,0,1
