0.3,0.08,0.4,0.02,0.67,0,0,1,0
0.27,0.28,0.18,0.48,0.26,0,1,0,0
0.18,0.3,0.37,0.12,0.66,0,0,1,0
0.6,0.14,0.22,0.11,0.66,0,0,1,0
0.295,0.29,0.31,0.76,0.1,0,1,0,0
0.61,0.258,0.56,0.62,0.24,0,1,0,0
0.3,0.85,0.54,0.25,0.83,0,0,1,0
0.2,0.14,0.35,0.72,0.25,0,1,0,0
0.06,0.35,0.12,0.43,0.29,0,1,0,0
0.4,0.18,0.26,0.26,0.67,0,0,1,0
0.77,0.267,0.59,0.78,0.28,0,0,1,0
0.299,0.32,0.31,0.33,0.87,0,0,0,1
0.38,0.59,0.31,0.62,0.2,0,1,0,0
0.77,0.29,0.74,0.82,0.68,0,0,0,1
0.8,0.29,0.06,0.31,0.51,0,0,1,0
0.6,0.251,0.39,0.29,0.3,0,1,0,0
0.258,0.25,0.295,0.33,0.77,0,0,0,1
0.62,0.62,0.24,0.65,0.25,0,0,1,0
0.42,0.15,0.66,0.78,0.4,0,0,1,0
0.38,0.1,0.4,0.48,0.26,0,1,0,0
0.46,0.2,0.76,0.95,0.65,0,0,0,1
0.2,0.45,0.28,0.31,0.78,0,0,0,1
0.51,0.4,0.4,0.59,0.23,0,1,0,0
0.7,0.18,0.88,0.09,0.66,0,0,1,0
0.18,0.31,0.32,0.42,0.28,0,1,0,0
0.325,0.9,0.52,0.49,0.76,0,0,0,1
