0.35,0.38,0.32,0.6,0.16,0,1,0,0
0.49,0.245,0.38,0.14,0.86,0,0,0,1
0.275,0.1,0.72,0.1,0.3,0,1,0,0
0.08,0.08,0.08,0.98,0.24,0,1,0,0
0.43,0.305,0.51,0.09,0.64,0,0,1,0
0.17,0.36,0.8,0.14,0.66,0,0,1,0
0.09,0.55,0.12,0.78,0.05,0,1,0,0
0.54,0.51,0.55,0.64,0.19,0,1,0,0
0,0,0.5,0.2,0.85,0,0,0,1
0.48,0.12,0.28,0.7,0.71,0,0,0,1
0.69,0.02,0.62,0.3,0.29,0,1,0,0
0.305,0.55,0.5,0.11,0.333,0,1,0,0
0.295,0.59,0.29,0.31,0.55,0,0,1,0
0.18,0.31,0.32,0.42,0.28,0,1,0,0
0.64,0.09,0.33,0.65,0.5,0,0,1,0
0.28,0.1,0.12,0.28,0.32,0,1,0,0
0.4,0.42,0.58,0.75,0.16,0,1,0,0
0.315,0.32,0.29,0.29,0.62,0,0,1,0
0.255,0.305,0.86,0.62,0.15,0,1,0,0
0.58,0.35,0.51,0.27,0.3,0,1,0,0
0.51,0.255,0.55,0.17,0.64,0,0,1,0
0.68,0.19,0.19,0.48,0.1,1,0,0,0
0.25,0.29,0.15,0.48,0.26,0,1,0,0
0.312,0.8,0.67,0.92,0.5,0,0,0,1
0.4,0.61,0.71,0.88,0.67,0,0,0,1
0.51,0.4,0.4,0.59,0.23,0,1,0,0
