0.29,0.3,0.52,0.09,0.67,0,0,1,0
0.39,0.26,0.39,0.77,0.14,0,1,0,0
0.25,0.1,0.03,0.09,0.15,1,0,0,0
0.54,0.51,0.55,0.64,0.19,0,1,0,0
0.32,0.28,0.72,0.89,0.58,0,0,0,1
0.66,0.9,0.76,0.87,0.74,0,0,0,1
0.288,0.31,0.79,0.23,0.24,0,1,0,0
0.24,0.75,0.32,0.18,0.86,0,0,0,1
0.33,0.27,0.2,0.33,0.1,1,0,0,0
0.9,0.26,0.19,0.58,0.79,0,0,0,1
0.06,0.06,0.51,0.41,0.3,0,1,0,0
0.77,0.29,0.74,0.82,0.68,0,0,0,1
0.299,0.295,0.8,0.37,0.84,0,0,0,1
0.255,0.305,0.86,0.62,0.15,0,1,0,0
0.265,0.06,0.57,0.75,0.1,0,1,0,0
0.09,0.3,0.68,0.18,0.85,0,0,0,1
0.329,0.55,0.02,0.4,0.79,0,0,0,1
0.08,0.325,0.62,0.94,0.56,0,0,0,1
0.1,0.1,0.7,0.15,0.9,0,0,0,1
0.15,0.295,0.75,0.65,0.24,0,1,0,0
0.315,0.32,0.29,0.29,0.62,0,0,1,0
0.88,0.335,0.19,0.55,0.78,0,0,0,1
0.37,0.06,0.32,0.78,0.1,0,1,0,0
0.243,0.27,0.08,0.42,0.29,0,1,0,0
0.29,0.3,0.56,0.25,0.67,0,0,1,0
0.334,0.295,0.33,0.32,0.3,0,1,0,0
