0.62,0.67,0.39,0.1,0.66,0,0,1,0
0.18,0.4,0.32,0.08,0.33,0,1,0,0
0.28,0.78,0.44,0.17,0.66,0,0,1,0
0.62,0.14,0.52,0.81,0.15,0,1,0,0
0.19,0.38,0.38,0.49,0.45,0,0,1,0
0.288,0.31,0.79,0.23,0.24,0,1,0,0
0.299,0.32,0.31,0.33,0.87,0,0,0,1
0.88,0.335,0.19,0.55,0.78,0,0,0,1
0.305,0.55,0.5,0.11,0.333,0,1,0,0
0.23,0.7,0.19,0.51,0.45,0,0,1,0
0.475,0.32,0.79,0.31,0.54,0,0,1,0
0.365,0.68,0.1,0.63,0.18,0,1,0,0
0.06,0.5,0.09,0.28,0.25,0,1,0,0
0.323,0.32,0.89,0.32,0.8,0,0,0,1
0.44,0.08,0.8,0.22,0.56,0,0,1,0
0.312,0.8,0.67,0.92,0.5,0,0,0,1
0.09,0.61,0.53,0.75,0.01,0,1,0,0
0.275,0.1,0.72,0.1,0.3,0,1,0,0
0.64,0.55,0.15,0.18,0.63,0,0,1,0
0.15,0.275,0.8,0.21,0.81,0,0,0,1
0.66,0.38,0.55,0.15,0.62,0,0,1,0
0.29,0.15,0.33,0.66,0.08,1,0,0,0
0.44,0.32,0.55,0.33,0.52,0,0,1,0
0.56,0.6,0.6,0.31,0.5,0,0,1,0
0.54,0.51,0.55,0.64,0.19,0,1,0,0
0.299,0.295,0.8,0.37,0.84,0,0,0,1
