0.77,0.267,0.59,0.78,0.28,0,0,1,0
0.09,0.6,0.66,0.19,0.59,0,0,1,0
0.365,0.57,0.59,0.55,0.25,0,1,0,0
0.4,0.33,0.12,0.3,0.9,0,0,0,1
0.312,0.8,0.67,0.92,0.5,0,0,0,1
0.62,0.67,0.39,0.1,0.66,0,0,1,0
0.32,0.12,0.79,0.76,0.24,0,1,0,0
0.4,0.18,0.26,0.26,0.67,0,0,1,0
0.88,0.335,0.19,0.55,0.78,0,0,0,1
0.71,0.46,0.95,0.78,0.86,0,0,0,1
0.61,0.33,0.36,0.28,0.28,0,1,0,0
0.295,0.25,0.73,0.77,0.19,0,1,0,0
0.58,0.348,0.06,0.29,0.31,0,1,0,0
0.68,0.63,0.65,0.09,0.66,0,0,1,0
0.04,0.28,0.55,0.25,0.1,1,0,0,0
0.276,0.255,0.81,0.27,0.33,0,1,0,0
0.8,0.29,0.06,0.31,0.51,0,0,1,0
0.305,0.55,0.5,0.11,0.333,0,1,0,0
0.32,0.2,0.06,0.26,0.24,1,0,0,0
0.18,0.51,0.58,0.33,0.82,0,0,0,1
0.495,0.276,0.58,0.77,0.83,0,0,0,1
0.5,0.4,0.73,0.62,0.2,0,1,0,0
0.43,0.45,0.27,0.27,0.89,0,0,0,1
0.445,0.39,0.02,0.24,0.88,0,0,0,1
0.52,0.288,0.32,0.5,0.3,0,1,0,0
0.245,0.1,0.71,0.26,0.2,1,0,0,0
