0.27,0.31,0.32,0.41,0.28,0,1,0,0
0.58,0.35,0.51,0.27,0.3,0,1,0,0
0.12,0.28,0.2,0.78,0.2,0,1,0,0
0.27,0.12,0.37,0.29,0.58,0,0,1,0
0.49,0.245,0.38,0.14,0.86,0,0,0,1
0.265,0.6,0.28,0.66,0.07,1,0,0,0
0.299,0.295,0.8,0.37,0.84,0,0,0,1
0.09,0.55,0.12,0.78,0.05,0,1,0,0
0.09,0.51,0.02,0.18,0.67,0,0,1,0
0.3,0.08,0.4,0.02,0.67,0,0,1,0
0.91,0.58,0.26,0.89,0.88,0,0,0,1
0.28,0.1,0.12,0.28,0.32,0,1,0,0
0.06,0.29,0.35,0.76,0.25,0,1,0,0
0.29,0.3,0.56,0.25,0.67,0,0,1,0
0.39,0.26,0.39,0.77,0.14,0,1,0,0
0.46,0.64,0.22,0.22,0.6,0,0,1,0
0.62,0.14,0.52,0.81,0.15,0,1,0,0
0.45,0.04,0.18,0.55,0.07,1,0,0,0
0.05,0.07,0.7,0.01,0.05,1,0,0,0
0.06,0.35,0.12,0.43,0.29,0,1,0,0
0.285,0.64,0.18,0.61,0.45,0,0,1,0
0.18,0.18,0.55,0.3,0.81,0,0,0,1
0.33,0.34,0.1,0.49,0.12,1,0,0,0
0.365,0.243,0.19,0.24,0.35,0,1,0,0
0.18,0.34,0.71,0.71,0.9,0,0,0,1
0.325,0.61,0.46,0.32,0.81,0,0,0,1
