0.27,0.1,0.1,0.7,0.25,0,1,0,0
0.6,0.19,0.55,0.08,0.1,1,0,0,0
0.1,0.6,0.33,0.42,0.26,0,1,0,0
0.245,0.26,0.38,0.49,0.27,0,1,0,0
0.6,0.14,0.22,0.11,0.66,0,0,1,0
0.66,0.38,0.55,0.15,0.62,0,0,1,0
0.275,0.1,0.72,0.1,0.3,0,1,0,0
0.38,0.01,0.53,0.27,0.3,0,1,0,0
0.345,0.299,0.1,0.64,0.13,0,1,0,0
0.365,0.243,0.19,0.24,0.35,0,1,0,0
0.3,0.08,0.4,0.02,0.67,0,0,1,0
0.51,0.4,0.4,0.59,0.23,0,1,0,0
0.523,0.41,0.55,0.6,0.22,0,1,0,0
0.49,0.9,0.52,0.9,0.47,0,0,0,1
0.37,0.55,0.41,0.29,0.3,0,1,0,0
0.285,0.64,0.18,0.61,0.45,0,0,1,0
0.43,0.38,0.62,0.33,0.49,0,0,1,0
0.6,0.31,0.31,0.87,0.58,0,0,0,1
0.39,0.05,0.02,0.06,0.34,0,1,0,0
0.54,0.82,0.71,0.29,0.77,0,0,0,1
0.55,0.17,0.71,0.48,0.11,1,0,0,0
0.58,0.58,0.31,0.29,0.29,0,1,0,0
0.12,0.12,0.75,0.35,0.8,0,0,0,1
0.78,0.15,0.38,0.18,0.63,0,0,1,0
0.44,0.69,0.61,0.29,0.57,0,0,1,0
0.18,0.51,0.58,0.33,0.82,0,0,0,1
