0.18,0.31,0.32,0.42,0.28,0,1,0,0
0,0,0.5,0.2,0.85,0,0,0,1
0.26,0.28,0.6,0.29,0.59,0,0,1,0
0.62,0.67,0.39,0.1,0.66,0,0,1,0
0.299,0.7,0.95,0.22,0.66,0,0,0,1
0.09,0.33,0.31,0.26,0,1,0,0,0
0.09,0.3,0.68,0.18,0.85,0,0,0,1
0.85,0.05,0.91,0.8,0.68,0,0,0,1
0.325,0.25,0.38,0.31,0.79,0,0,0,1
0.41,0.18,0.33,0.31,0.5,0,0,1,0
0.15,0.79,0.78,0.3,0.51,0,0,1,0
0.475,0.32,0.79,0.31,0.54,0,0,1,0
0.29,0.3,0.52,0.09,0.67,0,0,1,0
0.299,0.295,0.8,0.37,0.84,0,0,0,1
0.61,0.78,0.69,0.92,0.58,0,0,0,1
0.6,0.14,0.22,0.11,0.66,0,0,1,0
0.15,0.32,0.05,0.27,0.29,0,1,0,0
0.305,0.55,0.5,0.11,0.333,0,1,0,0
0.71,0.46,0.95,0.78,0.86,0,0,0,1
0.83,0.44,0.49,0.91,0.66,0,0,0,1
0.78,0.15,0.38,0.18,0.63,0,0,1,0
0.17,0.36,0.8,0.14,0.66,0,0,1,0
0.29,0.06,0.19,0.55,0.51,0,0,1,0
0.42,0.15,0.66,0.78,0.4,0,0,1,0
0.385,0.26,0.76,0.84,0.3,0,0,1,0
0.37,0.06,0.32,0.78,0.1,0,1,0,0
