0.61,0.78,0.69,0.92,0.58,0,0,0,1
0.75,0.015,0.78,0.31,0.53,0,0,1,0
0.61,0.258,0.56,0.62,0.24,0,1,0,0
0.27,0.1,0.1,0.7,0.25,0,1,0,0
0.325,0.9,0.52,0.49,0.76,0,0,0,1
0.18,0.51,0.58,0.33,0.82,0,0,0,1
0.78,0.27,0.13,0.14,0.62,0,0,1,0
0.32,0.27,0.52,0.81,0.3,0,0,1,0
0.08,0.325,0.62,0.94,0.56,0,0,0,1
0.49,0.64,0.34,0.78,0.21,0,1,0,0
0.14,0.49,0.55,0.29,0.6,0,0,1,0
0.1,0.39,0.75,0.31,0.62,0,0,1,0
0.09,0.51,0.02,0.18,0.67,0,0,1,0
0.15,0.02,0.34,0.4,0.01,1,0,0,0
0.365,0.243,0.19,0.24,0.35,0,1,0,0
0.299,0.32,0.31,0.33,0.87,0,0,0,1
0.299,0.7,0.95,0.22,0.66,0,0,0,1
0.17,0.36,0.8,0.14,0.66,0,0,1,0
0.35,0.38,0.32,0.6,0.16,0,1,0,0
0.28,0.1,0.12,0.28,0.32,0,1,0,0
0.251,0.265,0.57,0.6,0.09,1,0,0,0
0.32,0.2,0.06,0.26,0.24,1,0,0,0
0.06,0.5,0.09,0.28,0.25,0,1,0,0
0.15,0.79,0.78,0.3,0.51,0,0,1,0
0.305,0.55,0.5,0.11,0.333,0,1,0,0
0.54,0.82,0.71,0.29,0.77,0,0,0,1
