0.61,0.258,0.56,0.62,0.24,0,1,0,0
0.445,0.39,0.02,0.24,0.88,0,0,0,1
0.18,0.51,0.58,0.33,0.82,0,0,0,1
0.55,0.1,0.34,0.3,0.1,1,0,0,0
0.59,0.18,0.31,0.55,0.09,1,0,0,0
0.43,0.38,0.62,0.33,0.49,0,0,1,0
0.28,0.16,0.69,0.33,0.78,0,0,0,1
0.348,0.329,0.83,0.61,0.18,0,1,0,0
0.35,0.38,0.32,0.6,0.16,0,1,0,0
0.2,0.2,0.7,0.3,0.6,0,0,1,0
0.299,0.7,0.95,0.22,0.66,0,0,0,1
0.41,0.18,0.33,0.31,0.5,0,0,1,0
0.32,0.255,0.55,0.78,0.34,0,0,1,0
0.68,0.19,0.19,0.48,0.1,1,0,0,0
0.13,0.39,0.85,0.38,0.77,0,0,0,1
0.325,0.9,0.52,0.49,0.76,0,0,0,1
0.39,0.42,0.83,0.65,0.19,0,1,0,0
0.1,0.25,0.1,0.08,0.33,0,1,0,0
0.1,0.39,0.75,0.31,0.62,0,0,1,0
0.295,0.59,0.29,0.31,0.55,0,0,1,0
0.38,0.59,0.31,0.62,0.2,0,1,0,0
0.25,0.29,0.15,0.48,0.26,0,1,0,0
0.9,0.26,0.19,0.58,0.79,0,0,0,1
0.09,0.3,0.68,0.18,0.85,0,0,0,1
0.33,0.04,0.5,0.55,0.1,1,0,0,0
0.299,0.295,0.8,0.37,0.84,0,0,0,1
