0.78,0.61,0.71,0.19,0.6,0,0,1,0
0.99,0.49,0.07,0.7,0.69,0,0,0,1
0.385,0.26,0.76,0.84,0.3,0,0,1,0
0.5,0.4,0.73,0.62,0.2,0,1,0,0
0.42,0.21,0.87,0.56,0.48,0,0,1,0
0.18,0.31,0.32,0.42,0.28,0,1,0,0
0.46,0.78,0.38,0.24,0.89,0,0,0,1
0.18,0.3,0.37,0.12,0.66,0,0,1,0
0.73,0.2,0.07,0.72,0.26,0,1,0,0
0.18,0.72,0.37,0.29,0.55,0,0,1,0
0.44,0.32,0.55,0.33,0.52,0,0,1,0
0.32,0.255,0.55,0.78,0.34,0,0,1,0
0.295,0.2,0.86,0.44,0.28,0,1,0,0
0.19,0.38,0.38,0.49,0.45,0,0,1,0
0.08,0.58,0.6,0.64,0.1,0,1,0,0
0.323,0.32,0.89,0.32,0.8,0,0,0,1
0.265,0.06,0.57,0.75,0.1,0,1,0,0
0.465,0.258,0.73,0.18,0.59,0,0,1,0
0.49,0.34,0.88,0.75,0.71,0,0,0,1
0.18,0.18,0.55,0.3,0.81,0,0,0,1
0.2,0.2,0.7,0.3,0.6,0,0,1,0
0.59,0.18,0.31,0.55,0.09,1,0,0,0
0.06,0.06,0.51,0.41,0.3,0,1,0,0
0.24,0.58,0.76,0.8,0.28,0,0,1,0
0.6,0.14,0.22,0.11,0.66,0,0,1,0
0.29,0.06,0.19,0.55,0.51,0,0,1,0
