0.1,0.25,0.1,0.08,0.33,0,1,0,0
0.251,0.265,0.57,0.6,0.09,1,0,0,0
0.04,0.28,0.55,0.25,0.1,1,0,0,0
0.6,0.251,0.39,0.29,0.3,0,1,0,0
0.85,0.05,0.91,0.8,0.68,0,0,0,1
0.52,0.85,0.06,0.27,0.25,0,1,0,0
0.32,0.255,0.55,0.78,0.34,0,0,1,0
0.3,0.08,0.4,0.02,0.67,0,0,1,0
0.276,0.255,0.81,0.27,0.33,0,1,0,0
0.38,0.36,0.46,0.49,0.78,0,0,0,1
0.37,0.06,0.32,0.78,0.1,0,1,0,0
0.315,0.32,0.29,0.29,0.62,0,0,1,0
0.258,0.31,0.88,0.4,0.3,0,1,0,0
0.79,0.28,0.88,0.2,0.66,0,0,1,0
0.58,0.58,0.31,0.29,0.29,0,1,0,0
0.305,0.55,0.5,0.11,0.333,0,1,0,0
0.77,0.29,0.74,0.82,0.68,0,0,0,1
0.46,0.2,0.76,0.95,0.65,0,0,0,1
0.58,0.348,0.06,0.29,0.31,0,1,0,0
0.495,0.276,0.58,0.77,0.83,0,0,0,1
0.2,0.52,0.36,0.84,0.25,0,0,1,0
0.28,0.65,0.4,0.65,0.13,0,1,0,0
0.445,0.39,0.02,0.24,0.88,0,0,0,1
0.46,0.78,0.38,0.24,0.89,0,0,0,1
0.59,0.18,0.31,0.55,0.09,1,0,0,0
0.6,0.14,0.22,0.11,0.66,0,0,1,0
