0.5,0.4,0.73,0.62,0.2,0,1,0,0
0.04,0.28,0.55,0.25,0.1,1,0,0,0
0.09,0.6,0.66,0.19,0.59,0,0,1,0
0.445,0.39,0.02,0.24,0.88,0,0,0,1
0.78,0.15,0.38,0.18,0.63,0,0,1,0
0.295,0.29,0.31,0.76,0.1,0,1,0,0
0.1,0.39,0.75,0.31,0.62,0,0,1,0
0.27,0.28,0.18,0.48,0.26,0,1,0,0
0.37,0.55,0.41,0.29,0.3,0,1,0,0
0.3,0.85,0.54,0.25,0.83,0,0,1,0
0.42,0.15,0.66,0.78,0.4,0,0,1,0
0.255,0.18,0.5,0.4,0.1,1,0,0,0
0.18,0.34,0.71,0.71,0.9,0,0,0,1
0.23,0.7,0.19,0.51,0.45,0,0,1,0
0.243,0.27,0.08,0.42,0.29,0,1,0,0
0.6,0.14,0.22,0.11,0.66,0,0,1,0
0.37,0.06,0.32,0.78,0.1,0,1,0,0
0.44,0.55,0.11,0.26,0.83,0,0,0,1
0.465,0.258,0.73,0.18,0.59,0,0,1,0
0.49,0.34,0.88,0.75,0.71,0,0,0,1
0.06,0.5,0.09,0.28,0.25,0,1,0,0
0.28,0.78,0.44,0.17,0.66,0,0,1,0
0.295,0.6,0.72,0.88,0.28,0,0,1,0
0.43,0.38,0.62,0.33,0.49,0,0,1,0
0.28,0.16,0.69,0.33,0.78,0,0,0,1
0.18,0.3,0.37,0.12,0.66,0,0,1,0
