0.4,0.42,0.58,0.75,0.16,0,1,0,0
0.66,0.36,0.56,0.4,0.83,0,0,0,1
0.36,0.29,0.37,0.48,0.13,1,0,0,0
0.27,0.28,0.18,0.48,0.26,0,1,0,0
0.73,0.2,0.07,0.72,0.26,0,1,0,0
0.41,0.09,0.58,0.18,0.58,0,0,1,0
0.299,0.32,0.31,0.33,0.87,0,0,0,1
0.38,0.39,0.79,0.33,0.3,0,1,0,0
0.45,0.299,0.63,0.36,0.51,0,0,1,0
0.15,0.02,0.34,0.4,0.01,1,0,0,0
0.88,0.335,0.19,0.55,0.78,0,0,0,1
0.255,0.18,0.5,0.4,0.1,1,0,0,0
0.295,0.25,0.26,0.12,0.67,0,0,1,0
0.08,0.08,0.1,0.24,0.9,0,0,0,1
0.04,0.28,0.55,0.25,0.1,1,0,0,0
0.32,0.12,0.79,0.76,0.24,0,1,0,0
0.31,0.1,0.41,0.42,0.75,0,0,0,1
0.48,0.12,0.28,0.7,0.71,0,0,0,1
0.6,0.14,0.22,0.11,0.66,0,0,1,0
0.46,0.64,0.22,0.22,0.6,0,0,1,0
0.1,0.6,0.33,0.42,0.26,0,1,0,0
0.288,0.31,0.79,0.23,0.24,0,1,0,0
0.325,0.25,0.38,0.31,0.79,0,0,0,1
0.61,0.78,0.69,0.92,0.58,0,0,0,1
0.69,0.02,0.62,0.3,0.29,0,1,0,0
0.42,0.15,0.66,0.78,0.4,0,0,1,0
