0.36,0.29,0.37,0.48,0.13,1,0,0,0
0.66,0.38,0.55,0.15,0.62,0,0,1,0
0.29,0.06,0.19,0.55,0.51,0,0,1,0
0.3,0.08,0.4,0.02,0.67,0,0,1,0
0.49,0.64,0.34,0.78,0.21,0,1,0,0
0.55,0.17,0.71,0.48,0.11,1,0,0,0
0.38,0.01,0.53,0.27,0.3,0,1,0,0
0.52,0.44,0.82,0.3,0.52,0,0,1,0
0.38,0.39,0.79,0.33,0.3,0,1,0,0
0.325,0.9,0.52,0.49,0.76,0,0,0,1
0.23,0.7,0.19,0.51,0.45,0,0,1,0
0.42,0.15,0.66,0.78,0.4,0,0,1,0
0.04,0.28,0.55,0.25,0.1,1,0,0,0
0.315,0.69,0.28,0.8,0.7,0,0,0,1
0.265,0.76,0.8,0.28,0.28,0,1,0,0
0.3,0.2,0.52,0.3,0.53,0,0,1,0
0.495,0.276,0.58,0.77,0.83,0,0,0,1
0.85,0.05,0.91,0.8,0.68,0,0,0,1
0.299,0.295,0.8,0.37,0.84,0,0,0,1
0.62,0.62,0.24,0.65,0.25,0,0,1,0
0.9,0.26,0.19,0.58,0.79,0,0,0,1
0.295,0.6,0.72,0.88,0.28,0,0,1,0
0.58,0.295,0.62,0.28,0.3,0,1,0,0
0.13,0.39,0.85,0.38,0.77,0,0,0,1
0.58,0.299,0.73,0.63,0.21,0,1,0,0
