0.32,0.2,0.06,0.26,0.24,1,0,0,0
0.49,0.9,0.52,0.9,0.47,0,0,0,1
0.68,0.19,0.19,0.48,0.1,1,0,0,0
0.78,0.21,0.68,0.65,0.75,0,0,0,1
0.33,0.04,0.5,0.55,0.1,1,0,0,0
0.73,0.2,0.07,0.72,0.26,0,1,0,0
0.255,0.72,0.72,0.63,0.14,0,1,0,0
0.495,0.82,0.67,0.01,0.93,0,0,0,1
0.46,0.78,0.38,0.24,0.89,0,0,0,1
0.7,0.18,0.88,0.09,0.66,0,0,1,0
0.37,0.06,0.32,0.78,0.1,0,1,0,0
0.32,0.28,0.72,0.89,0.58,0,0,0,1
0.89,0.68,0.49,0.65,0.9,0,0,0,1
0.265,0.76,0.8,0.28,0.28,0,1,0,0
0.39,0.15,0.81,0.22,0.29,0,1,0,0
0.72,0.6,0.45,0.79,0.45,0,0,1,0
0.06,0.35,0.12,0.43,0.29,0,1,0,0
0.68,0.63,0.65,0.09,0.66,0,0,1,0
0.299,0.7,0.95,0.22,0.66,0,0,0,1
0.3,0.2,0.52,0.3,0.53,0,0,1,0
0.46,0.64,0.22,0.22,0.6,0,0,1,0
0.5,0.4,0.73,0.62,0.2,0,1,0,0
0.08,0.08,0.1,0.24,0.9,0,0,0,1
0.17,0.36,0.8,0.14,0.66,0,0,1,0
0.41,0.09,0.58,0.18,0.58,0,0,1,0
0.445,0.7,0.82,0.16,0.64,0,0,1,0
